"mnb_date","ccy_name","ccy_full_name","unit","mnb_rate"
"17152",2019-01-08,"OFR","French Franc",100,NA
"17153",2019-01-08,"ORB","Ruble",100,NA
"17154",2019-01-08,"PHP","Philippine Peso",1,5.35
"17155",2019-01-08,"PKR","Pakistan Rupee",100,NA
"17156",2019-01-08,"PLN","Polish Zloty",1,74.73
"17157",2019-01-08,"PTE","Portuguese Escudo",100,NA
"17158",2019-01-08,"ROL","Romanian Leu",100,NA
"17159",2019-01-08,"RON","Romanian New Leu",1,68.88
"17160",2019-01-08,"RSD","Serbian Dinar",1,2.72
"17161",2019-01-08,"RUB","Russian Rubel",1,4.18
"17162",2019-01-08,"SDP","Sudanese pound",1,NA
"17163",2019-01-08,"SEK","Swedish Krona",1,31.54
"17164",2019-01-08,"SGD","Singapore Dollar",1,206.54
"17165",2019-01-08,"SIT","Slovenian Tolar",1,NA
"17166",2019-01-08,"SKK","Slovak Koruna",1,NA
"17167",2019-01-08,"SUR","New Ruble",100,NA
"17168",2019-01-08,"THB","Thai Baht",1,8.75
"17169",2019-01-08,"TRY","Turkish Lira",1,51.59
"17170",2019-01-08,"UAH","Ukrainian Hryvnia",1,10.01
"17171",2019-01-08,"USD","US Dollar",1,280.65
"17172",2019-01-08,"VND","Vietnamese Dong",100,NA
"17173",2019-01-08,"XEU","ECU",1,NA
"17174",2019-01-08,"XTR","Tr/Cl Ruble",1,NA
"17175",2019-01-08,"YUD","Yugoslavian Dinar",1,NA
"17176",2019-01-08,"ZAR","South African Rand",1,20.06
"17177",2019-01-07,"ATS","Austrian Schilling",1,NA
"17178",2019-01-07,"AUD","Australian Dollar",1,200.13
"17179",2019-01-07,"AUP","Australian Pound",1,NA
"17180",2019-01-07,"BEF","Belgian Franc",100,NA
"17181",2019-01-07,"BGL","Bulgarian Lev",100,NA
"17182",2019-01-07,"BGN","Bulgarian Lev",1,164.22
"17183",2019-01-07,"BRL","Brazilian real",1,75.58
"17184",2019-01-07,"CAD","Canadian Dollar",1,210.1
"17185",2019-01-07,"CHF","Swiss Franc",1,285.73
"17186",2019-01-07,"CNY","Chinese yuan renminbi",1,40.97
"17187",2019-01-07,"CSD","Serbian Dinar",1,NA
"17188",2019-01-07,"CSK","Czechoslovakian Koruna",100,NA
"17189",2019-01-07,"CYN","Chinese yuan",100,NA
"17190",2019-01-07,"CZK","Czech Koruna",1,12.56
"17191",2019-01-07,"DDM","DDR Mark",100,NA
"17192",2019-01-07,"DEM","Deutsche Mark",1,NA
"17193",2019-01-07,"DKK","Danish Krone",1,43.01
"17194",2019-01-07,"EEK","Estonian kroon",1,NA
"17195",2019-01-07,"EGP","Egyptian Pound",1,NA
"17196",2019-01-07,"ESP","Spanish Peseta",100,NA
"17197",2019-01-07,"EUR","Euro",1,321.18
"17198",2019-01-07,"FIM","Finnish Markka",1,NA
"17199",2019-01-07,"FRF","French Franc",1,NA
"17200",2019-01-07,"GBP","Pound Sterling",1,357.93
"17201",2019-01-07,"GHP","Ghana Pound",1,NA
"17202",2019-01-07,"GRD","Greek Drachma",100,NA
"17203",2019-01-07,"HKD","Hong Kong Dollar",1,35.82
"17204",2019-01-07,"HRK","Croatian Kuna",1,43.2
"17205",2019-01-07,"HUF","Hungarian forint",1,NA
"17206",2019-01-07,"IDR","Indonesian Rupiah",100,1.99
"17207",2019-01-07,"IEP","Irish Pound",1,NA
"17208",2019-01-07,"ILS","Israeli Shekel",1,76.05
"17209",2019-01-07,"INR","Indian Rupee",1,4.02
"17210",2019-01-07,"ISK","Icelandic Krona",1,2.38
"17211",2019-01-07,"ITL","Italian Lira",1000,NA
"17212",2019-01-07,"JPY","Japanese Yen",100,259.45
"17213",2019-01-07,"KPW","North Korean Won",100,NA
"17214",2019-01-07,"KRW","South Korean Won",100,25.09
"17215",2019-01-07,"KWD","Kuwaiti Dinar",1,NA
"17216",2019-01-07,"LBP","Lebanese Pound",100,NA
"17217",2019-01-07,"LTL","Lithuanian litas",1,NA
"17218",2019-01-07,"LUF","Luxembourg Franc",100,NA
"17219",2019-01-07,"LVL","Latvian lats",1,NA
"17220",2019-01-07,"MNT","Mongolian Tugrik",100,NA
"17221",2019-01-07,"MXN","Mexican Peso",1,14.43
"17222",2019-01-07,"MYR","Malaysian Ringgit",1,68.24
"17223",2019-01-07,"NLG","Netherlands Guilder",1,NA
"17224",2019-01-07,"NOK","Norwegian Krone",1,32.75
"17225",2019-01-07,"NZD","New Zealand Dollar",1,189.69
"17226",2019-01-07,"OAL","Alban Lek",100,NA
"17227",2019-01-07,"OBL","Bulgarian Lev",100,NA
"17228",2019-01-07,"OFR","French Franc",100,NA
"17229",2019-01-07,"ORB","Ruble",100,NA
"17230",2019-01-07,"PHP","Philippine Peso",1,5.35
"17231",2019-01-07,"PKR","Pakistan Rupee",100,NA
"17232",2019-01-07,"PLN","Polish Zloty",1,74.73
"17233",2019-01-07,"PTE","Portuguese Escudo",100,NA
"17234",2019-01-07,"ROL","Romanian Leu",100,NA
"17235",2019-01-07,"RON","Romanian New Leu",1,68.87
"17236",2019-01-07,"RSD","Serbian Dinar",1,2.7
"17237",2019-01-07,"RUB","Russian Rubel",1,4.17
"17238",2019-01-07,"SDP","Sudanese pound",1,NA
"17239",2019-01-07,"SEK","Swedish Krona",1,31.39
"17240",2019-01-07,"SGD","Singapore Dollar",1,206.81
"17241",2019-01-07,"SIT","Slovenian Tolar",1,NA
"17242",2019-01-07,"SKK","Slovak Koruna",1,NA
"17243",2019-01-07,"SUR","New Ruble",100,NA
"17244",2019-01-07,"THB","Thai Baht",1,8.77
"17245",2019-01-07,"TRY","Turkish Lira",1,52.2
"17246",2019-01-07,"UAH","Ukrainian Hryvnia",1,10.1
"17247",2019-01-07,"USD","US Dollar",1,280.73
"17248",2019-01-07,"VND","Vietnamese Dong",100,NA
"17249",2019-01-07,"XEU","ECU",1,NA
"17250",2019-01-07,"XTR","Tr/Cl Ruble",1,NA
"17251",2019-01-07,"YUD","Yugoslavian Dinar",1,NA
"17252",2019-01-07,"ZAR","South African Rand",1,20.1
"17253",2019-01-04,"ATS","Austrian Schilling",1,NA
"17254",2019-01-04,"AUD","Australian Dollar",1,198.56
"17255",2019-01-04,"AUP","Australian Pound",1,NA
"17256",2019-01-04,"BEF","Belgian Franc",100,NA
"17257",2019-01-04,"BGL","Bulgarian Lev",100,NA
"17258",2019-01-04,"BGN","Bulgarian Lev",1,164.26
"17259",2019-01-04,"BRL","Brazilian real",1,75
"17260",2019-01-04,"CAD","Canadian Dollar",1,209.55
"17261",2019-01-04,"CHF","Swiss Franc",1,285.43
"17262",2019-01-04,"CNY","Chinese yuan renminbi",1,41.03
"17263",2019-01-04,"CSD","Serbian Dinar",1,NA
"17264",2019-01-04,"CSK","Czechoslovakian Koruna",100,NA
"17265",2019-01-04,"CYN","Chinese yuan",100,NA
"17266",2019-01-04,"CZK","Czech Koruna",1,12.54
"17267",2019-01-04,"DDM","DDR Mark",100,NA
"17268",2019-01-04,"DEM","Deutsche Mark",1,NA
"17269",2019-01-04,"DKK","Danish Krone",1,43.02
"17270",2019-01-04,"EEK","Estonian kroon",1,NA
"17271",2019-01-04,"EGP","Egyptian Pound",1,NA
"17272",2019-01-04,"ESP","Spanish Peseta",100,NA
"17273",2019-01-04,"EUR","Euro",1,321.25
"17274",2019-01-04,"FIM","Finnish Markka",1,NA
"17275",2019-01-04,"FRF","French Franc",1,NA
"17276",2019-01-04,"GBP","Pound Sterling",1,357
"17277",2019-01-04,"GHP","Ghana Pound",1,NA
"17278",2019-01-04,"GRD","Greek Drachma",100,NA
"17279",2019-01-04,"HKD","Hong Kong Dollar",1,35.96
"17280",2019-01-04,"HRK","Croatian Kuna",1,43.23
"17281",2019-01-04,"HUF","Hungarian forint",1,NA
"17282",2019-01-04,"IDR","Indonesian Rupiah",100,1.97
"17283",2019-01-04,"IEP","Irish Pound",1,NA
"17284",2019-01-04,"ILS","Israeli Shekel",1,75.74
"17285",2019-01-04,"INR","Indian Rupee",1,4.03
"17286",2019-01-04,"ISK","Icelandic Krona",1,2.4
"17287",2019-01-04,"ITL","Italian Lira",1000,NA
"17288",2019-01-04,"JPY","Japanese Yen",100,260.76
"17289",2019-01-04,"KPW","North Korean Won",100,NA
"17290",2019-01-04,"KRW","South Korean Won",100,25.09
"17291",2019-01-04,"KWD","Kuwaiti Dinar",1,NA
"17292",2019-01-04,"LBP","Lebanese Pound",100,NA
"17293",2019-01-04,"LTL","Lithuanian litas",1,NA
"17294",2019-01-04,"LUF","Luxembourg Franc",100,NA
"17295",2019-01-04,"LVL","Latvian lats",1,NA
"17296",2019-01-04,"MNT","Mongolian Tugrik",100,NA
"17297",2019-01-04,"MXN","Mexican Peso",1,14.38
"17298",2019-01-04,"MYR","Malaysian Ringgit",1,68.12
"17299",2019-01-04,"NLG","Netherlands Guilder",1,NA
"17300",2019-01-04,"NOK","Norwegian Krone",1,32.54
"17301",2019-01-04,"NZD","New Zealand Dollar",1,188.81
"17302",2019-01-04,"OAL","Alban Lek",100,NA
"17303",2019-01-04,"OBL","Bulgarian Lev",100,NA
"17304",2019-01-04,"OFR","French Franc",100,NA
"17305",2019-01-04,"ORB","Ruble",100,NA
"17306",2019-01-04,"PHP","Philippine Peso",1,5.37
"17307",2019-01-04,"PKR","Pakistan Rupee",100,NA
"17308",2019-01-04,"PLN","Polish Zloty",1,74.68
"17309",2019-01-04,"PTE","Portuguese Escudo",100,NA
"17310",2019-01-04,"ROL","Romanian Leu",100,NA
"17311",2019-01-04,"RON","Romanian New Leu",1,68.88
"17312",2019-01-04,"RSD","Serbian Dinar",1,2.71
"17313",2019-01-04,"RUB","Russian Rubel",1,4.12
"17314",2019-01-04,"SDP","Sudanese pound",1,NA
"17315",2019-01-04,"SEK","Swedish Krona",1,31.33
"17316",2019-01-04,"SGD","Singapore Dollar",1,206.89
"17317",2019-01-04,"SIT","Slovenian Tolar",1,NA
"17318",2019-01-04,"SKK","Slovak Koruna",1,NA
"17319",2019-01-04,"SUR","New Ruble",100,NA
"17320",2019-01-04,"THB","Thai Baht",1,8.78
"17321",2019-01-04,"TRY","Turkish Lira",1,51.98
"17322",2019-01-04,"UAH","Ukrainian Hryvnia",1,10.14
"17323",2019-01-04,"USD","US Dollar",1,281.72
"17324",2019-01-04,"VND","Vietnamese Dong",100,NA
"17325",2019-01-04,"XEU","ECU",1,NA
"17326",2019-01-04,"XTR","Tr/Cl Ruble",1,NA
"17327",2019-01-04,"YUD","Yugoslavian Dinar",1,NA
"17328",2019-01-04,"ZAR","South African Rand",1,19.94
"17329",2019-01-03,"ATS","Austrian Schilling",1,NA
"17330",2019-01-03,"AUD","Australian Dollar",1,197.43
"17331",2019-01-03,"AUP","Australian Pound",1,NA
"17332",2019-01-03,"BEF","Belgian Franc",100,NA
"17333",2019-01-03,"BGL","Bulgarian Lev",100,NA
"17334",2019-01-03,"BGN","Bulgarian Lev",1,164.92
"17335",2019-01-03,"BRL","Brazilian real",1,74.81
"17336",2019-01-03,"CAD","Canadian Dollar",1,208.19
"17337",2019-01-03,"CHF","Swiss Franc",1,287.45
"17338",2019-01-03,"CNY","Chinese yuan renminbi",1,41.25
"17339",2019-01-03,"CSD","Serbian Dinar",1,NA
"17340",2019-01-03,"CSK","Czechoslovakian Koruna",100,NA
"17341",2019-01-03,"CYN","Chinese yuan",100,NA
"17342",2019-01-03,"CZK","Czech Koruna",1,12.53
"17343",2019-01-03,"DDM","DDR Mark",100,NA
"17344",2019-01-03,"DEM","Deutsche Mark",1,NA
"17345",2019-01-03,"DKK","Danish Krone",1,43.2
"17346",2019-01-03,"EEK","Estonian kroon",1,NA
"17347",2019-01-03,"EGP","Egyptian Pound",1,NA
"17348",2019-01-03,"ESP","Spanish Peseta",100,NA
"17349",2019-01-03,"EUR","Euro",1,322.55
"17350",2019-01-03,"FIM","Finnish Markka",1,NA
"17351",2019-01-03,"FRF","French Franc",1,NA
"17352",2019-01-03,"GBP","Pound Sterling",1,356.75
"17353",2019-01-03,"GHP","Ghana Pound",1,NA
"17354",2019-01-03,"GRD","Greek Drachma",100,NA
"17355",2019-01-03,"HKD","Hong Kong Dollar",1,36.2
"17356",2019-01-03,"HRK","Croatian Kuna",1,43.41
"17357",2019-01-03,"HUF","Hungarian forint",1,NA
"17358",2019-01-03,"IDR","Indonesian Rupiah",100,1.97
"17359",2019-01-03,"IEP","Irish Pound",1,NA
"17360",2019-01-03,"ILS","Israeli Shekel",1,75.67
"17361",2019-01-03,"INR","Indian Rupee",1,4.04
"17362",2019-01-03,"ISK","Icelandic Krona",1,2.41
"17363",2019-01-03,"ITL","Italian Lira",1000,NA
"17364",2019-01-03,"JPY","Japanese Yen",100,263.34
"17365",2019-01-03,"KPW","North Korean Won",100,NA
"17366",2019-01-03,"KRW","South Korean Won",100,25.14
"17367",2019-01-03,"KWD","Kuwaiti Dinar",1,NA
"17368",2019-01-03,"LBP","Lebanese Pound",100,NA
"17369",2019-01-03,"LTL","Lithuanian litas",1,NA
"17370",2019-01-03,"LUF","Luxembourg Franc",100,NA
"17371",2019-01-03,"LVL","Latvian lats",1,NA
"17372",2019-01-03,"MNT","Mongolian Tugrik",100,NA
"17373",2019-01-03,"MXN","Mexican Peso",1,14.43
"17374",2019-01-03,"MYR","Malaysian Ringgit",1,68.43
"17375",2019-01-03,"NLG","Netherlands Guilder",1,NA
"17376",2019-01-03,"NOK","Norwegian Krone",1,32.48
"17377",2019-01-03,"NZD","New Zealand Dollar",1,188.33
"17378",2019-01-03,"OAL","Alban Lek",100,NA
"17379",2019-01-03,"OBL","Bulgarian Lev",100,NA
"17380",2019-01-03,"OFR","French Franc",100,NA
"17381",2019-01-03,"ORB","Ruble",100,NA
"17382",2019-01-03,"PHP","Philippine Peso",1,5.39
"17383",2019-01-03,"PKR","Pakistan Rupee",100,NA
"17384",2019-01-03,"PLN","Polish Zloty",1,74.96
"17385",2019-01-03,"PTE","Portuguese Escudo",100,NA
"17386",2019-01-03,"ROL","Romanian Leu",100,NA
"17387",2019-01-03,"RON","Romanian New Leu",1,69.14
"17388",2019-01-03,"RSD","Serbian Dinar",1,2.73
"17389",2019-01-03,"RUB","Russian Rubel",1,4.11
"17390",2019-01-03,"SDP","Sudanese pound",1,NA
"17391",2019-01-03,"SEK","Swedish Krona",1,31.4
"17392",2019-01-03,"SGD","Singapore Dollar",1,207.65
"17393",2019-01-03,"SIT","Slovenian Tolar",1,NA
"17394",2019-01-03,"SKK","Slovak Koruna",1,NA
"17395",2019-01-03,"SUR","New Ruble",100,NA
"17396",2019-01-03,"THB","Thai Baht",1,8.81
"17397",2019-01-03,"TRY","Turkish Lira",1,51.79
"17398",2019-01-03,"UAH","Ukrainian Hryvnia",1,10.31
"17399",2019-01-03,"USD","US Dollar",1,283.54
"17400",2019-01-03,"VND","Vietnamese Dong",100,NA
"17401",2019-01-03,"XEU","ECU",1,NA
"17402",2019-01-03,"XTR","Tr/Cl Ruble",1,NA
"17403",2019-01-03,"YUD","Yugoslavian Dinar",1,NA
"17404",2019-01-03,"ZAR","South African Rand",1,19.52
"17405",2019-01-02,"ATS","Austrian Schilling",1,NA
"17406",2019-01-02,"AUD","Australian Dollar",1,197.66
"17407",2019-01-02,"AUP","Australian Pound",1,NA
"17408",2019-01-02,"BEF","Belgian Franc",100,NA
"17409",2019-01-02,"BGL","Bulgarian Lev",100,NA
"17410",2019-01-02,"BGN","Bulgarian Lev",1,164.72
"17411",2019-01-02,"BRL","Brazilian real",1,72.59
"17412",2019-01-02,"CAD","Canadian Dollar",1,206.77
"17413",2019-01-02,"CHF","Swiss Franc",1,286.4
"17414",2019-01-02,"CNY","Chinese yuan renminbi",1,41.1
"17415",2019-01-02,"CSD","Serbian Dinar",1,NA
"17416",2019-01-02,"CSK","Czechoslovakian Koruna",100,NA
"17417",2019-01-02,"CYN","Chinese yuan",100,NA
"17418",2019-01-02,"CZK","Czech Koruna",1,12.51
"17419",2019-01-02,"DDM","DDR Mark",100,NA
"17420",2019-01-02,"DEM","Deutsche Mark",1,NA
"17421",2019-01-02,"DKK","Danish Krone",1,43.15
"17422",2019-01-02,"EEK","Estonian kroon",1,NA
"17423",2019-01-02,"EGP","Egyptian Pound",1,NA
"17424",2019-01-02,"ESP","Spanish Peseta",100,NA
"17425",2019-01-02,"EUR","Euro",1,322.16
"17426",2019-01-02,"FIM","Finnish Markka",1,NA
"17427",2019-01-02,"FRF","French Franc",1,NA
"17428",2019-01-02,"GBP","Pound Sterling",1,357.57
"17429",2019-01-02,"GHP","Ghana Pound",1,NA
"17430",2019-01-02,"GRD","Greek Drachma",100,NA
"17431",2019-01-02,"HKD","Hong Kong Dollar",1,35.96
"17432",2019-01-02,"HRK","Croatian Kuna",1,43.44
"17433",2019-01-02,"HUF","Hungarian forint",1,NA
"17434",2019-01-02,"IDR","Indonesian Rupiah",100,1.95
"17435",2019-01-02,"IEP","Irish Pound",1,NA
"17436",2019-01-02,"ILS","Israeli Shekel",1,75.1
"17437",2019-01-02,"INR","Indian Rupee",1,4.02
"17438",2019-01-02,"ISK","Icelandic Krona",1,2.42
"17439",2019-01-02,"ITL","Italian Lira",1000,NA
"17440",2019-01-02,"JPY","Japanese Yen",100,258.59
"17441",2019-01-02,"KPW","North Korean Won",100,NA
"17442",2019-01-02,"KRW","South Korean Won",100,25.16
"17443",2019-01-02,"KWD","Kuwaiti Dinar",1,NA
"17444",2019-01-02,"LBP","Lebanese Pound",100,NA
"17445",2019-01-02,"LTL","Lithuanian litas",1,NA
"17446",2019-01-02,"LUF","Luxembourg Franc",100,NA
"17447",2019-01-02,"LVL","Latvian lats",1,NA
"17448",2019-01-02,"MNT","Mongolian Tugrik",100,NA
"17449",2019-01-02,"MXN","Mexican Peso",1,14.34
"17450",2019-01-02,"MYR","Malaysian Ringgit",1,68.1
"17451",2019-01-02,"NLG","Netherlands Guilder",1,NA
"17452",2019-01-02,"NOK","Norwegian Krone",1,32.52
"17453",2019-01-02,"NZD","New Zealand Dollar",1,189.01
"17454",2019-01-02,"OAL","Alban Lek",100,NA
"17455",2019-01-02,"OBL","Bulgarian Lev",100,NA
"17456",2019-01-02,"OFR","French Franc",100,NA
"17457",2019-01-02,"ORB","Ruble",100,NA
"17458",2019-01-02,"PHP","Philippine Peso",1,5.36
"17459",2019-01-02,"PKR","Pakistan Rupee",100,NA
"17460",2019-01-02,"PLN","Polish Zloty",1,74.9
"17461",2019-01-02,"PTE","Portuguese Escudo",100,NA
"17462",2019-01-02,"ROL","Romanian Leu",100,NA
"17463",2019-01-02,"RON","Romanian New Leu",1,69.11
"17464",2019-01-02,"RSD","Serbian Dinar",1,2.75
"17465",2019-01-02,"RUB","Russian Rubel",1,4.05
"17466",2019-01-02,"SDP","Sudanese pound",1,NA
"17467",2019-01-02,"SEK","Swedish Krona",1,31.53
"17468",2019-01-02,"SGD","Singapore Dollar",1,206.68
"17469",2019-01-02,"SIT","Slovenian Tolar",1,NA
"17470",2019-01-02,"SKK","Slovak Koruna",1,NA
"17471",2019-01-02,"SUR","New Ruble",100,NA
"17472",2019-01-02,"THB","Thai Baht",1,8.73
"17473",2019-01-02,"TRY","Turkish Lira",1,52.64
"17474",2019-01-02,"UAH","Ukrainian Hryvnia",1,10.17
"17475",2019-01-02,"USD","US Dollar",1,281.73
"17476",2019-01-02,"VND","Vietnamese Dong",100,NA
"17477",2019-01-02,"XEU","ECU",1,NA
"17478",2019-01-02,"XTR","Tr/Cl Ruble",1,NA
"17479",2019-01-02,"YUD","Yugoslavian Dinar",1,NA
"17480",2019-01-02,"ZAR","South African Rand",1,19.45
"17481",2018-12-28,"ATS","Austrian Schilling",1,NA
"17482",2018-12-28,"AUD","Australian Dollar",1,197.92
"17483",2018-12-28,"AUP","Australian Pound",1,NA
"17484",2018-12-28,"BEF","Belgian Franc",100,NA
"17485",2018-12-28,"BGL","Bulgarian Lev",100,NA
"17486",2018-12-28,"BGN","Bulgarian Lev",1,164.39
"17487",2018-12-28,"BRL","Brazilian real",1,72.53
"17488",2018-12-28,"CAD","Canadian Dollar",1,206.42
"17489",2018-12-28,"CHF","Swiss Franc",1,285.16
"17490",2018-12-28,"CNY","Chinese yuan renminbi",1,40.9
"17491",2018-12-28,"CSD","Serbian Dinar",1,NA
"17492",2018-12-28,"CSK","Czechoslovakian Koruna",100,NA
"17493",2018-12-28,"CYN","Chinese yuan",100,NA
"17494",2018-12-28,"CZK","Czech Koruna",1,12.47
"17495",2018-12-28,"DDM","DDR Mark",100,NA
"17496",2018-12-28,"DEM","Deutsche Mark",1,NA
"17497",2018-12-28,"DKK","Danish Krone",1,43.05
"17498",2018-12-28,"EEK","Estonian kroon",1,NA
"17499",2018-12-28,"EGP","Egyptian Pound",1,NA
"17500",2018-12-28,"ESP","Spanish Peseta",100,NA
"17501",2018-12-28,"EUR","Euro",1,321.51
"17502",2018-12-28,"FIM","Finnish Markka",1,NA
"17503",2018-12-28,"FRF","French Franc",1,NA
"17504",2018-12-28,"GBP","Pound Sterling",1,355.25
"17505",2018-12-28,"GHP","Ghana Pound",1,NA
"17506",2018-12-28,"GRD","Greek Drachma",100,NA
"17507",2018-12-28,"HKD","Hong Kong Dollar",1,35.88
"17508",2018-12-28,"HRK","Croatian Kuna",1,43.38
"17509",2018-12-28,"HUF","Hungarian forint",1,NA
"17510",2018-12-28,"IDR","Indonesian Rupiah",100,1.93
"17511",2018-12-28,"IEP","Irish Pound",1,NA
"17512",2018-12-28,"ILS","Israeli Shekel",1,74.52
"17513",2018-12-28,"INR","Indian Rupee",1,4.01
"17514",2018-12-28,"ISK","Icelandic Krona",1,2.41
"17515",2018-12-28,"ITL","Italian Lira",1000,NA
"17516",2018-12-28,"JPY","Japanese Yen",100,254.54
"17517",2018-12-28,"KPW","North Korean Won",100,NA
"17518",2018-12-28,"KRW","South Korean Won",100,25.17
"17519",2018-12-28,"KWD","Kuwaiti Dinar",1,NA
"17520",2018-12-28,"LBP","Lebanese Pound",100,NA
"17521",2018-12-28,"LTL","Lithuanian litas",1,NA
"17522",2018-12-28,"LUF","Luxembourg Franc",100,NA
"17523",2018-12-28,"LVL","Latvian lats",1,NA
"17524",2018-12-28,"MNT","Mongolian Tugrik",100,NA
"17525",2018-12-28,"MXN","Mexican Peso",1,14.27
"17526",2018-12-28,"MYR","Malaysian Ringgit",1,67.66
"17527",2018-12-28,"NLG","Netherlands Guilder",1,NA
"17528",2018-12-28,"NOK","Norwegian Krone",1,32.15
"17529",2018-12-28,"NZD","New Zealand Dollar",1,188.17
"17530",2018-12-28,"OAL","Alban Lek",100,NA
"17531",2018-12-28,"OBL","Bulgarian Lev",100,NA
"17532",2018-12-28,"OFR","French Franc",100,NA
"17533",2018-12-28,"ORB","Ruble",100,NA
"17534",2018-12-28,"PHP","Philippine Peso",1,5.34
"17535",2018-12-28,"PKR","Pakistan Rupee",100,NA
"17536",2018-12-28,"PLN","Polish Zloty",1,74.82
"17537",2018-12-28,"PTE","Portuguese Escudo",100,NA
"17538",2018-12-28,"ROL","Romanian Leu",100,NA
"17539",2018-12-28,"RON","Romanian New Leu",1,69.01
"17540",2018-12-28,"RSD","Serbian Dinar",1,2.72
"17541",2018-12-28,"RUB","Russian Rubel",1,4.05
"17542",2018-12-28,"SDP","Sudanese pound",1,NA
"17543",2018-12-28,"SEK","Swedish Krona",1,31.36
"17544",2018-12-28,"SGD","Singapore Dollar",1,205.4
"17545",2018-12-28,"SIT","Slovenian Tolar",1,NA
"17546",2018-12-28,"SKK","Slovak Koruna",1,NA
"17547",2018-12-28,"SUR","New Ruble",100,NA
"17548",2018-12-28,"THB","Thai Baht",1,8.63
"17549",2018-12-28,"TRY","Turkish Lira",1,53.31
"17550",2018-12-28,"UAH","Ukrainian Hryvnia",1,10.14
"17551",2018-12-28,"USD","US Dollar",1,280.94
"17552",2018-12-28,"VND","Vietnamese Dong",100,NA
"17553",2018-12-28,"XEU","ECU",1,NA
"17554",2018-12-28,"XTR","Tr/Cl Ruble",1,NA
"17555",2018-12-28,"YUD","Yugoslavian Dinar",1,NA
"17556",2018-12-28,"ZAR","South African Rand",1,19.43
"17557",2018-12-27,"ATS","Austrian Schilling",1,NA
"17558",2018-12-27,"AUD","Australian Dollar",1,198.31
"17559",2018-12-27,"AUP","Australian Pound",1,NA
"17560",2018-12-27,"BEF","Belgian Franc",100,NA
"17561",2018-12-27,"BGL","Bulgarian Lev",100,NA
"17562",2018-12-27,"BGN","Bulgarian Lev",1,164.22
"17563",2018-12-27,"BRL","Brazilian real",1,71.91
"17564",2018-12-27,"CAD","Canadian Dollar",1,206.79
"17565",2018-12-27,"CHF","Swiss Franc",1,284.31
"17566",2018-12-27,"CNY","Chinese yuan renminbi",1,41.06
"17567",2018-12-27,"CSD","Serbian Dinar",1,NA
"17568",2018-12-27,"CSK","Czechoslovakian Koruna",100,NA
"17569",2018-12-27,"CYN","Chinese yuan",100,NA
"17570",2018-12-27,"CZK","Czech Koruna",1,12.41
"17571",2018-12-27,"DDM","DDR Mark",100,NA
"17572",2018-12-27,"DEM","Deutsche Mark",1,NA
"17573",2018-12-27,"DKK","Danish Krone",1,43.03
"17574",2018-12-27,"EEK","Estonian kroon",1,NA
"17575",2018-12-27,"EGP","Egyptian Pound",1,NA
"17576",2018-12-27,"ESP","Spanish Peseta",100,NA
"17577",2018-12-27,"EUR","Euro",1,321.18
"17578",2018-12-27,"FIM","Finnish Markka",1,NA
"17579",2018-12-27,"FRF","French Franc",1,NA
"17580",2018-12-27,"GBP","Pound Sterling",1,355.97
"17581",2018-12-27,"GHP","Ghana Pound",1,NA
"17582",2018-12-27,"GRD","Greek Drachma",100,NA
"17583",2018-12-27,"HKD","Hong Kong Dollar",1,36
"17584",2018-12-27,"HRK","Croatian Kuna",1,43.34
"17585",2018-12-27,"HUF","Hungarian forint",1,NA
"17586",2018-12-27,"IDR","Indonesian Rupiah",100,1.94
"17587",2018-12-27,"IEP","Irish Pound",1,NA
"17588",2018-12-27,"ILS","Israeli Shekel",1,74.74
"17589",2018-12-27,"INR","Indian Rupee",1,4.01
"17590",2018-12-27,"ISK","Icelandic Krona",1,2.41
"17591",2018-12-27,"ITL","Italian Lira",1000,NA
"17592",2018-12-27,"JPY","Japanese Yen",100,254.28
"17593",2018-12-27,"KPW","North Korean Won",100,NA
"17594",2018-12-27,"KRW","South Korean Won",100,25.14
"17595",2018-12-27,"KWD","Kuwaiti Dinar",1,NA
"17596",2018-12-27,"LBP","Lebanese Pound",100,NA
"17597",2018-12-27,"LTL","Lithuanian litas",1,NA
"17598",2018-12-27,"LUF","Luxembourg Franc",100,NA
"17599",2018-12-27,"LVL","Latvian lats",1,NA
"17600",2018-12-27,"MNT","Mongolian Tugrik",100,NA
"17601",2018-12-27,"MXN","Mexican Peso",1,14.13
"17602",2018-12-27,"MYR","Malaysian Ringgit",1,67.63
"17603",2018-12-27,"NLG","Netherlands Guilder",1,NA
"17604",2018-12-27,"NOK","Norwegian Krone",1,32.19
"17605",2018-12-27,"NZD","New Zealand Dollar",1,189.01
"17606",2018-12-27,"OAL","Alban Lek",100,NA
"17607",2018-12-27,"OBL","Bulgarian Lev",100,NA
"17608",2018-12-27,"OFR","French Franc",100,NA
"17609",2018-12-27,"ORB","Ruble",100,NA
"17610",2018-12-27,"PHP","Philippine Peso",1,5.34
"17611",2018-12-27,"PKR","Pakistan Rupee",100,NA
"17612",2018-12-27,"PLN","Polish Zloty",1,74.93
"17613",2018-12-27,"PTE","Portuguese Escudo",100,NA
"17614",2018-12-27,"ROL","Romanian Leu",100,NA
"17615",2018-12-27,"RON","Romanian New Leu",1,69.11
"17616",2018-12-27,"RSD","Serbian Dinar",1,2.72
"17617",2018-12-27,"RUB","Russian Rubel",1,4.07
"17618",2018-12-27,"SDP","Sudanese pound",1,NA
